source_file,entity_label,bank_id,account_id,account_type,txn_date,txn_type,amount,name,memo,fitid,is_dup
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-20,DEBIT,-5000.00,Domestic Wire Withdrawal Outgoin,Domestic Wire Withdrawal Outgoing Seq 134123 Arixa Cap,57b70a653c94b150bd9d42585f789d9781b65944,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-20,DEBIT,-15.00,Domestic Wire Wth Fee Domestic O,Domestic Wire Wth Fee Domestic Outgoing Wire Fee 13412,ad98c98b392df5852ce95a8500376b7f0daffb8c,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-23,CREDIT,1482696.66,Domestic Wire Deposit Incoming S,Domestic Wire Deposit Incoming Seq 95783405 ARIXA ENHA,9f32eeaa411d8c4baf8b4f70b956aec9dc9101d3,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-23,DEBIT,-10.00,Domestic Wire Deposit Fee Domest,Domestic Wire Deposit Fee Domestic Incoming Wire Fee 9,703aca1ed44ece47a3c3dd8149c57b86306992c2,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-24,CHECK,-200.00,Check,,41f0f0c7df4a9868cb2d2c378e59af097a76a446,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-24,DEBIT,-70604.60,Withdrawal CM Fees on HLN,,1fd364682c7921e72b49159858f3a8feea95451e,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-25,CHECK,-2646.00,Check,,cc4485b3962942a0de1884139d22339ad07e2450,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-25,CHECK,-1204.00,Check,,8be276fe971e21a6f586f957dccb00cc1c45fdec,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-25,CHECK,-129318.71,Check,,499a40f2f8c5e72928848da2ef145b747d6b8991,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-45954.77,Check,,4ec7c022b4bcc3af4f17caa8efc97f9ea6683bfa,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-1203.24,Check,,c49101a1480021d2e09352e1502c40ce70bda2d0,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-88893.94,Check,,8ee16864c9a1e817488e59fe88f645fa88db241f,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-11250.37,Check,,30dee4f04f7c2cd4c31c9c8cd20f53d2f06a165d,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-6000.00,Check,,d0ace8caa9244a41410697ca9c4562a51e12a020,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-1000.00,Check,,1f9e9ce0338f022e09296e25ce7bc3baed3162c0,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-148942.56,Check,,1459fbd2a2636b4cdd1be49392e1214aee2c3f22,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-110732.25,Check,,f199053cb7048d71939f0c48e120abe0e6305a3d,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-26,CHECK,-13090.39,Check,,0fbd51e240d0d37cd6da95478290eced27c45de2,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-27,CHECK,-100963.25,Check,,3d6becb11735612ca95d0e8703216e5c143c6196,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-27,CHECK,-39120.00,Check,,39d9c04fc8187878ea2969e4ad95994d097b0e24,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-27,CHECK,-49604.01,Check,,3d3a4b713b1102baea945853445d19ddb9957452,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-27,CHECK,-10631.72,Check,,89b4a21cada39df653c64e113992cd3f3c934f97,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-27,CHECK,-313302.59,Check,,5853f7fe4b14113648c2616637f9ac822416f28d,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-28,DEBIT,-1132.46,POS  AMAZON.COM             SEAT,POS AMAZON.COM SEATTLE WAUS,4f9255632f86267488548a9098397243cc8aabf5,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-30,CHECK,-539.97,Check,,3c7947c47561bffc3120633d5aeef5c42ee13763,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-30,CHECK,-109226.25,Check,,ef60d81a4c5a55bfed361c55c9d570d0a75ba0c6,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-31,CHECK,-500.00,Check,,4e38b2c427da7df10e6d487817e6aa6a88c814ff,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-31,CHECK,-73058.36,Check,,21bc142f07791655454bead4b507406300f36abb,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-31,CHECK,-5038.50,Check,,bd9285ff963d0f7674bb0455ba13239990e6c86d,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-31,CHECK,-994.21,Check,,9d55dda4fc8367a03ef5f5882e1337f64bfb4376,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-31,CHECK,-328.50,Check,,d5f4966548731bf0333194eebcc7da6d96859525,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-01,CHECK,-1590.00,Check,,ba58ed66f1d3454cad054b7e0ebabf668b067f9a,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-01,CHECK,-1301.04,Check,,d2236f7c8d0e65b996c1b2488632b26c8642b7c6,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-01,CHECK,-12000.00,Check,,d51cfcd1cbfa2e930988392ac10c2a24bb8bea10,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-01,CHECK,-16965.65,Check,,c66353a3665c0bca51eeba4f1c1dc4a94ea72094,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-02,CHECK,-9942.75,Check,,575eb1fa576fc20a94a55fff0800d2417e15a931,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-02,CHECK,-1327.86,Check,,415bf85398e80c4fc99f80d9652712cd88d836f5,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-02,CHECK,-13858.07,Check,,05a6ad1845d152889a12f458fd21d87778eefc57,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-02,CHECK,-2550.00,Check,,2180b043c6c2aa99c30864c4bea671d6cb28b77a,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-06,CHECK,-6744.25,Check,,a30567729b6577297ca2fe284fba01480b5dd9db,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-06,CHECK,-5919.14,Check,,75ef9c2c72b61d5826310f5a1d22bc05b3ec8658,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-07,CHECK,-321.75,Check,,fad87d0227b2a3084918270ed90187b4836e1d52,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-07,CHECK,-675.00,Check,,9d1e7a7a589ed1b9b357cbc9f9fdba3756a1eb70,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-08,DEBIT,-3693.86,Ext WD ROCKYMTN/PACIFIC  - POWER,Ext WD ROCKYMTN/PACIFIC - POWER BILL 425841859ACHPAY,259e3c759f7f36e00ba9b6b5086fd708e162ea4c,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-08,CHECK,-77326.13,Check,,4577eb3f4e6eebf865cd60c5c81176dae3bcc373,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-08,CHECK,-9.61,Check,,545aefe91eec7814a9fa9f118a9e607adab7e896,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-08,DEBIT,-20125.00,Domestic Wire Withdrawal Outgoin,Domestic Wire Withdrawal Outgoing Seq 135186 Arixa Cap,12cd9cef2ecccc9ba7b6992b04ace351a74b96c8,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-08,DEBIT,-15.00,Domestic Wire Wth Fee Domestic O,Domestic Wire Wth Fee Domestic Outgoing Wire Fee 13518,88c415dc7e2a5c5406bba7e4519025442c5cf1cc,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-10,CHECK,-1867.22,Check,,84c51b8c4a605edf3370c152c93e8ad0d37475c8,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-10,DEBIT,-210.00,Ext WD ALERTLINE COMMUN  - SALE,Ext WD ALERTLINE COMMUN - SALE,a137bdcbb70988ed5ebb4c3998a8a47234b4c63a,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-14,DEBIT,-23.19,Ext WD DELUXE CHECK  - CHECK/ACC,Ext WD DELUXE CHECK - CHECK/ACC.,5aef72021a2e3ec08a64e943dc21f40dbf9fae28,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-15,CHECK,-1500.00,Check,,ee6a98cc9603f020bae76abed2a37b11cf8cb3a8,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-20,DEBIT,-346.66,Ext WD ALERTLINE COMMUN  - SALE,Ext WD ALERTLINE COMMUN - SALE,65e0571e0380f300ffabde2e48fc99f90fc9a8c5,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-20,CREDIT,9850.00,Deposit,,baa2a240c96a49813460dbe82838cd25f534d688,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-23,DEBIT,-301.00,Ext WD KIRTON MCCONKIE  - PURCHA,Ext WD KIRTON MCCONKIE - PURCHASE,20a8a873ba4bf01883de0024357d0124615e98be,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-24,DEBIT,-1643.00,Ext WD SELECTIVE INS  - SELECTIV,Ext WD SELECTIVE INS - SELECTIVE,0a097cff21303f4585a490c332ab065ac85fc519,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-04-27,DEBIT,-907.98,Ext WD OGDEN CITY UT 801-629-800,Ext WD OGDEN CITY UT 801-629-8000 - CITY OF,8775c393a2475b494e8d91a7f7e8493d78abdf1b,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-05-02,DEBIT,-7.50,POS  UT INTERACTIVE-INTERNET801-,POS UT INTERACTIVE-INTERNET801-983-0275 UTUS,33a4500ab94469fee67ba1c7e26db429f91f2e57,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-01,DEBIT,-20.00,Monthly Maintenance Fee,,9044e1386cd99a667c55ea733c199b963b771bab,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-01,CREDIT,1079.00,Ext Dep SREENIVASA RAO G ONLNE T,Ext Dep SREENIVASA RAO G ONLNE TRNSFR88871070 - SENDER,3e762b1f4d63efa1cc8c6ae32508b701aa6253cf,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-01,DEBIT,-3250.00,Ext WD COPA LENDING LLC  - LOAN,Ext WD COPA LENDING LLC - LOAN PMT. 3791,24ea40b50a24481fd2838c1e20324217693fa8ff,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-01,CREDIT,162.50,Deposit,,5bad524fcc3d470087768152974bec37980b2185,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-06,DEBIT,-13.08,Ext WD NRG BUS. DIRECT DEBIT - 0,Ext WD NRG BUS. DIRECT DEBIT - 0320D,ef835753ee0efa37a6307f15f31a320ccca8a15d,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-06,CREDIT,15848.91,Deposit Vic cash call,,f7a303c48a9aeb6540f8b01ac68e7efe14323f44,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-06,CHECK,-240.00,Check,,9790d759a1c88bf2965738f361a736388b95a756,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-06,DEBIT,-38365.59,Domestic Wire Withdrawal Outgoin,Domestic Wire Withdrawal Outgoing Seq 136839 M-13 Cons,bbe3ea72720af4adbb334e3068d6733d1457e908,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-06,DEBIT,-15.00,Domestic Wire Wth Fee Domestic O,Domestic Wire Wth Fee Domestic Outgoing Wire Fee 13683,cf78446d1fa6678d5eed41fe2d8b07e946739236,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-07,CREDIT,552.50,Deposit,,f7a3904aca1196d1c5de3fa5a6e96710fe400fbd,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-07,CREDIT,162.50,Deposit,,7b0a00feb1654c20efa5be1dbdde0f536e3ecc5f,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-07,CREDIT,162.50,Deposit,,dc3f2291995a5e0db484842f3fcef1e1b0946ca5,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-07,CREDIT,162.50,Deposit,,d3f98f22f2df0d40b2bac9d11852a83c7f855597,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-15,DEBIT,-1625.00,Ext WD COPA LENDING LLC  - CASH,Ext WD COPA LENDING LLC - CASH CON 3791 EXT,3bdbb5c4b5b9a8ff1db1e294f3b8811bbc578843,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-19,CREDIT,260.00,Domestic Wire Deposit Incoming S,Domestic Wire Deposit Incoming Seq 97669668 CHANDLER J,1d13353f9d15466868aa282e1da4439883eb895b,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-22,CREDIT,80.60,Deposit,,ee1fb1d4a4eafbbb5227d9ff5748410cfb65895d,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-29,CREDIT,17953.00,Deposit Transfer funds to cover,Deposit Transfer funds to cover for Vic Starr Matthews,865330231db2422b256e8c2bc7f0ee067fdf92f5,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-31,DEBIT,-20.00,Monthly Maintenance Fee,,145f0e68c9e32eb9817985c83ed312b248f20855,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-06-01,DEBIT,-3358.33,Ext WD COPA LENDING LLC  - LOAN,Ext WD COPA LENDING LLC - LOAN PMT. 3791,b366b3676e9b2387d17a048d36409a170f8ded43,false
AccountHistory (2).qbo,(2),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-06-01,DEBIT,-17953.00,Ext WD STARR-MATHEWS AG ACH TRAN,Ext WD STARR-MATHEWS AG ACH TRANSACTION - 7069353731 L,67c3f5d3995ba7707b59744a281bd39f96720b14,false
AccountHistory (3).qbo,(3),[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-08,DEBIT,-890.00,Ext WD Corp E Corp DE eCorp Tax,Ext WD Corp E Corp DE eCorp Tax - E-CHECK,6a23ff23799c155ad7ca896af48cb6efa8717d6c,false
AccountHistory (4).qbo,(4),[ROUTING-REDACTED],313235866510,CHECKING,2026-05-01,CREDIT,18.00,Deposit,,7823774c314a22e3bf0e8401164a0e10e33cd755,false
AccountHistory (5).qbo,(5),[ROUTING-REDACTED],313235881900,CHECKING,2026-05-01,DEBIT,-20.00,Monthly Maintenance Fee,,058fae1c24cc1cc0d0e7be796c7e48599e8b9410,false
AccountHistory (5).qbo,(5),[ROUTING-REDACTED],313235881900,CHECKING,2026-05-20,DEBIT,-1235.00,Ext WD HUNT HUEY PLLC  - J2893 O,Ext WD HUNT HUEY PLLC - J2893 OOFF TRN*1*CZ10000SEABQC,3ae6f46ab94595dee88cbb306e7b054b1b5b6e8d,false
AccountHistory (5).qbo,(5),[ROUTING-REDACTED],313235881900,CHECKING,2026-05-21,DEBIT,-1495.00,Ext WD HUNT HUEY PLLC  - J2894 O,Ext WD HUNT HUEY PLLC - J2894 OOFF TRN*1*CZ10000SFDZNC,e17a73015e706d1c9b5886cb055e4a2568d41225,false
AccountHistory (5).qbo,(5),[ROUTING-REDACTED],313235881900,CHECKING,2026-05-31,DEBIT,-20.00,Monthly Maintenance Fee,,ec167d5987cd8d148b49c40cf7436415183672d3,false
AccountHistory (5).qbo,(5),[ROUTING-REDACTED],313235881900,CHECKING,2026-06-11,CREDIT,50000.00,Domestic Wire Deposit Incoming S,Domestic Wire Deposit Incoming Seq 98453175 CAPITAL TI,49d927814068267bc02ebfc16b4f9eb4f55b7a49,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-08,CHECK,-800.00,Check,,9072863b3672fcb50f84d2e56fffaa275c687322,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-09,CREDIT,850000.00,Deposit Draw 19,,2e45b1f3862019505247c8a0d7002e261d00535e,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-10,DEBIT,-870400.61,Withdrawal,,87485756b547ee9ca1b66390b8e7154a097094d0,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-16,DEBIT,-42.70,POS  FEDEX OFFICE 1656 PVUKNSPAN,POS FEDEX OFFICE 1656 PVUKNSPANISH FORK UTUS,7d5c39cc5c0c2af47cccb639b4da9be1097ee676,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-22,CREDIT,600000.00,Deposit EB 5 LOAN ELITE,,642407604ff149a19a6fc92cb414de45eb90b46d,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-22,DEBIT,-596164.38,Domestic Wire Withdrawal Outgoin,Domestic Wire Withdrawal Outgoing Seq 135948 Rock Cree,8804b034a67708802e536543cf12c2952d920bfb,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-04-22,DEBIT,-15.00,Domestic Wire Wth Fee Domestic O,Domestic Wire Wth Fee Domestic Outgoing Wire Fee 13594,7fb7061aa484191a1205ee9a02b88a7ea58212e7,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-05,CHECK,-800.00,Check,,2daa192879d0686f6c6a40ad215db20d10d106dc,false
AccountHistory.qbo,AccountHistory,[ROUTING-REDACTED],[ACCOUNT-REDACTED],CHECKING,2026-05-05,CHECK,-7000.00,Check,,8644698412df6e2cad641a74a693a3971a5141fc,false
